,Source,ra,dec,pmra,pmdec,parallax,phot_g_mean_mag,PMemb
0,2029147025434568704,301.72888126829434,29.13188477955594,1.321587557182777,0.0095096644805106,0.8956868653445815,17.564089,0.12
1,2029331610262063744,301.3629819945089,29.10776457680966,1.892211062920756,0.0788559018065222,0.8862159770727867,13.020144,1.0
2,2029338413490234880,301.5260512946258,29.207715789545805,1.256267282441954,-0.0174589258641637,0.8680694474192475,17.028288,0.24
3,2029345629035389568,301.4200077390232,29.38247468663365,1.1849219763118422,0.0764164303278659,0.8866392366294181,16.427935,0.22
4,2029060477562726016,302.2332881683083,28.67063667234164,1.7596697617202823,0.0476335630844146,0.9257696754261572,14.991997,1.0
5,2029370161889475712,300.46981685702104,29.16416159092641,1.7181534238789216,-0.0811754490741607,0.8950650449806455,17.15439,0.72
6,2029381603682455936,300.7249568678688,29.441789570000022,1.6943728794740274,0.1331034185475896,0.8851773530765499,17.62833,0.8
7,2029124524117106048,301.6358193724588,28.813798941652845,1.8875967179859696,0.0636874670400407,0.8141188569665857,16.904533,0.54
8,2029475818087302144,302.6153229179088,29.15076609784241,1.733195350049792,0.0030794635730442,0.8901592482266405,16.516798,0.97
9,2029480456651886592,302.89020935927346,29.27753810023655,1.73437831424877,0.2210564256604941,0.9066639693554752,13.381483,1.0
10,2029575388295864320,303.0305980004884,29.339969403119643,1.8540079130422644,-0.0003625508885092866,0.8950200560115845,12.191878,1.0
11,2029483480308880000,302.78674181100405,29.307803968964027,1.6821538373216047,-0.0016835414356628,0.8457444261686774,15.463523,0.96
12,2029483823906278272,302.81687817742363,29.32255202236258,1.5914473050094948,0.030789203614628,0.8806072771109132,17.543894,0.59
13,2029576487807550336,302.9939569104592,29.384074764389045,1.7017928582838566,0.0307870350800127,0.945865772388904,16.597862,0.85
14,2029581714798871680,302.93063702483084,29.530215842371216,1.8660021612049504,-0.179792182419344,0.8919318001613312,16.732582,0.5
15,2029677166154524160,302.6696092688402,30.15906414707693,1.2528653662169869,-0.0552751735875447,0.8687606096429766,17.093826,0.27
16,2029584321828147840,303.2255657976032,29.527739625151124,1.6695596187959496,0.1074716103299395,0.8436016947442705,17.388594,0.76
17,2029584532297160832,303.2204647687069,29.544922016390647,1.5822357345242153,0.0993229900971481,0.8978602132009578,17.496752,0.7
18,2029586765680128768,303.32519691485527,29.63640585078956,1.7001621878334745,0.0849693650918064,0.9069933667771888,16.342382,1.0
19,2029586834399619200,303.312496104071,29.651572763454475,1.6137067207795694,0.2116787846318382,0.9104842173209832,15.1020975,1.0
20,2029586971838550784,303.35014578994804,29.64187954063496,1.7665653322711674,0.1467443907267192,0.936615501940994,14.43359,1.0
21,2029587001888169600,303.37347211929017,29.644207733189944,1.7194259596725103,0.1435320710021928,0.8762361942439344,16.021526,0.99
22,2029587006198284672,303.37037795733244,29.645095343781364,1.68861932270373,0.2813543838324963,0.8539713255769968,17.848375,0.59
23,2029587109277502464,303.3733328814174,29.665134328209515,1.632270966999821,0.2182127883420202,0.9060802535806736,15.434527,0.99
24,2029587246717042432,303.32748544024025,29.672457465549208,1.715767165511191,0.1854295836046651,0.8794867761429339,16.38256,0.99
25,2029588036990485888,303.3001369800365,29.67424894533911,1.8417526602281324,0.1497038127081217,0.9125003517221196,14.9772415,1.0
26,2029588140069678976,303.3447002805281,29.70209317337841,1.7486345061759598,0.2465620193938488,0.9005110506732934,14.623467,1.0
27,2029588243148943232,303.2841730837532,29.691214395921683,1.9049639033312824,0.1730705112058576,0.8993601408098117,17.180796,0.89
28,2029588277508679424,303.2955078748526,29.70350412765234,1.8766552139754016,0.1726194069121448,0.9028058275007912,11.308808,1.0
29,2029588758545086848,303.15629101727654,29.61425352107401,1.6429790234359938,0.2637117692176038,0.8245614220598633,16.640606,0.64
30,2029590957568327168,303.2388032349022,29.709372181183817,1.8760033088023012,0.1155944378331346,0.8329621920378498,17.739244,0.71
31,2029592263238471296,303.1906196283754,29.76613789591753,1.637660747673523,0.0105172845388112,0.8733184024285648,14.6180725,1.0
